,Virginia,California,Florida,New York,Massachusetts,the District of Columbia,Colorado,New Jersey,Nevada,Washington,Texas,Indiana,Montana,Wisconsin,Oregon,Arizona,New Hampshire,North Carolina,Georgia,Hawaii,Vermont,Ohio,South Carolina,Minnesota,Missouri,Michigan,Illinois,Maryland,Idaho,Utah,Tennessee,Connecticut,Oklahoma,West Virginia,Pennsylvania,Mississippi,Nebraska,Iowa,Kansas,Rhode Island,South Dakota,Alaska,Louisiana,New Mexico,Delaware,Alabama,North Dakota,Arkansas,Wyoming,Maine,Kentucky
2007-11-01,240127.13864169526,437869.9817101895,225289.79607423043,234028.37123321704,333422.384157497,367238.2353685699,236229.1248481015,326063.2435681768,303375.7408695162,307043.0388106487,134024.97234109222,113907.43594755593,178672.27646072468,152205.20307362612,269050.8600062895,251387.48443562115,241650.93086791213,161911.49783473412,157394.34402029528,428681.26745587145,168987.16020629462,121833.33167195438,149510.9404580492,193568.0434601847,128016.15249138615,122901.78660316575,184216.87636892483,316291.30808050535,195007.28401830522,236467.22660929733,125863.11187023735,301457.9435490362,97495.29511329146,83574.13624177789,155865.15957486405,99118.7870498342,126376.84664283856,105396.66906873253,100900.04023208369,277318.1753070949,126764.87872476141,229375.77134295847,130092.75273853353,182511.8179805704,256832.92722511428,110291.67585274974,,101562.5669235527,189285.38299293304,184406.660525265,106358.8775137186
2007-12-01,238922.23213717714,432011.68273753976,222021.7933179615,234121.4243364416,331797.1421481964,367017.7816326409,235367.8391758818,324619.87412641407,297372.99767052353,305595.5198509937,134344.7764185498,114226.79310585438,179374.3380628108,152154.84940354514,268126.8668579844,247997.36979263477,240497.162021068,162068.00073088353,157006.24694182628,428426.6144153939,169467.82311184984,121412.64062296216,149366.03121704608,192418.25210805357,127704.9372749959,122057.77266421297,183534.83213112075,313597.32219702593,195368.59902775244,237688.26777107883,125640.78010980017,300298.85826376657,97612.63962731359,83643.54334487092,155942.1203033525,99059.1052528399,126049.36691209963,105552.43161699765,100868.42185217554,276581.0145757538,127264.47627787209,230058.62956954844,130162.87338796991,182591.45854390514,255840.17273177605,110215.06847020227,,101563.75461872014,189657.12037333474,184498.09997688312,106366.07506930614
2008-01-01,237529.05968383575,426176.9687061832,218471.86497205027,234179.2813979954,330106.6416373307,366448.7620977258,234358.87051396444,323353.22103521874,289863.78223380697,304158.8919427896,134213.47501264102,114442.93621753447,180023.1846192882,152057.26013984668,266769.6463518127,244369.30044754277,239184.0338558041,162173.32028984922,156421.93562642075,427851.8760304717,170294.57058802023,120960.7574619957,149321.08975335472,191090.31256566956,127424.99062742775,121196.317514331,182790.602503092,311267.94763426384,195749.77322705556,238495.96706354618,125271.10579850327,298311.1060743891,97654.3775381898,83749.0090942221,155901.84907265054,99031.28331442874,125706.53965507021,105754.26397332184,100797.49356195187,275525.1028978468,127842.74100619713,230601.37395822094,130241.77110641282,182560.81041671245,254216.92806781174,110048.33876398536,,101532.37306455203,189898.84049386368,184579.7955297825,106319.30023170744
2008-02-01,235969.48043113996,419289.44008971425,214968.28587968633,234065.72149105425,328189.3381380591,365653.28490337887,233441.720347196,322340.8342257278,281685.287733231,302859.6739797863,133838.03197091527,114505.99636375206,180447.02283478845,151784.72465755444,265729.46462692815,240013.27697361333,238102.2638888678,162237.2058637056,155765.00549964514,427001.06115520577,170606.83703967684,120525.46445717057,149221.83126173017,189558.61174022523,127294.39043456661,120201.7765401454,181326.0862845901,309403.40635984525,196464.7339862364,238622.99671812914,124915.79238825165,296168.50542177865,97708.75748737792,83911.13320717179,155873.52771858487,98929.86153395548,125217.73295510914,105849.03206535989,100751.1030434919,273769.94678333757,128320.31161782588,230658.8510291341,130202.33668173454,182419.59956613625,252704.0115354571,109878.47614731263,,101544.61268339469,190116.6907242555,184679.28247757713,106297.64444333623
2008-03-01,234137.1649215375,411061.83522320417,211223.24828543988,233936.68435160103,326088.911902637,364615.90664565813,232562.02361939568,321062.6929368466,273284.1814586926,301555.2224068699,133287.03423548883,114467.42055259609,180244.3594680732,151289.85816212054,264454.17700962326,235233.3138892773,236916.4738916928,162315.23818737105,154967.93945971483,426839.41805321816,170709.0903656201,120169.92625047895,148984.89408805073,188073.65419792745,127201.57474808181,118997.9301913717,180639.35989263895,307533.05014710577,196691.70981138383,237922.49822959243,124615.8523199201,293667.35902897606,97614.48548397224,84046.89266698093,155812.14161390116,98863.14464091956,124808.99799962206,105795.82830420411,100798.23627689086,271900.94952811964,128618.14126906979,230686.3725123694,130134.26698371228,182116.37506033818,251966.33362461728,109682.67904608861,,101572.0279390082,190306.40555208467,184626.91620031185,106279.38230731233
2008-04-01,232052.76108995045,401418.5770230337,207572.50184304712,233641.35943293493,324115.7190547895,363122.7720464207,231787.54725746778,319113.3455975701,266062.3523140429,299778.7605722855,133000.9063440902,114378.6123711707,179888.15081695793,150668.38766806628,263154.53360393347,229670.16806324196,235952.67886350732,162357.40643450743,154282.57753879763,426990.2954851617,170212.50027757662,119862.04853238561,148686.2163792674,186630.13683886314,126974.97385092791,117595.84932046382,179358.98978507437,305262.45551444055,196555.30515572996,236616.19043693758,124450.48742971498,291734.8433186436,97623.04409003812,84166.61111578056,155769.38481524916,98605.8590183397,124562.38589065534,105635.57456570369,100880.98490916594,269899.02262291894,128688.8944542206,230464.63532788868,130035.03954513,181662.22138844593,251619.56745101252,109535.84696349391,,101617.1640688881,190338.67002017077,184078.0867157293,106145.46619591881
2008-05-01,229850.6252599645,391154.81513149576,203649.51475024325,233146.5782779445,322414.8580055868,361581.40731095796,230921.98915092097,316462.7324943454,260131.86984666274,297440.9152636538,132797.48483789669,114248.01849217153,179687.89544924212,150090.0010232044,261330.30151676456,225314.52062787177,234198.00036350815,162313.39034060025,153625.90035377446,428210.82337644557,169784.43445745014,119612.75466998851,148404.82988525546,185346.47712039374,126661.31065059447,116225.94911472865,178908.39617390189,302265.7269947414,195392.019023779,234941.2493715293,124334.70549935098,290206.9545604869,97657.6226375198,84274.88725809207,155580.80860423492,98153.95601614343,124417.20115092583,105517.97155099806,101049.8656178253,267566.6591047842,128683.1020738299,230498.000193294,129998.52952099183,181093.90066019064,251042.21221445594,109441.57783487195,,101577.49761682293,190210.89860530864,183143.95950638468,105973.90563128167
2008-06-01,227950.82733469058,381187.3677722064,199837.73412899874,232470.01198168984,320903.57657904207,360094.5106990793,230070.2258772602,313745.8375387383,253735.6881662427,294731.28510819265,132615.570178545,114122.73434934522,179912.56230617943,149669.95953298817,259338.00068029526,221061.29165300282,232224.47397239343,162096.72269767302,152935.97185007934,428623.68272070005,169312.3415222057,119329.19940785994,148152.96675732502,184176.04519700096,126264.72717072355,114888.94058424143,177426.10496510533,298748.68925846013,194058.97511935487,233002.20490422993,124178.66617540443,288944.83406834846,97850.24502113421,84429.85759553405,155280.00209906872,97649.76806939096,124273.1382579812,105410.45379966253,101205.02407861892,265073.1799358127,128745.26555628185,230413.42394907618,129993.34726812404,180345.44993992837,249603.74462523052,109429.103858836,,101442.48631242388,189917.11161766268,181730.77822492248,105794.82801180585
2008-07-01,226021.449342783,371091.7060933949,195943.70235144917,231572.78124934816,319206.3307502247,357859.94792396715,229065.699466301,311145.1635508935,246869.59105543952,292090.327252533,132465.64664559378,113936.04691342161,180161.39341286986,149261.19262610588,257293.53224532225,216631.37744671755,230112.5408481255,161730.16587843586,152111.28290796094,426070.0543672733,168739.75928109832,119053.60705105316,147694.76400557157,182908.22391832413,125848.883061499,113538.18528292018,176463.77693838472,294670.2517195715,192690.24455484786,230996.52685719493,123909.3378956503,287448.4914074686,97939.25203903136,84617.60078644457,154745.1127542657,97117.44382126392,124109.37059554098,105308.91543886678,101270.63167786098,262187.169235354,128832.203459888,230392.36787474508,129992.2364926231,179468.17295852595,247784.10540893037,109387.15332776145,,101274.96239168261,189684.43239182126,180450.82375625605,105729.78896375075
2008-08-01,223870.74800163924,361372.40144373925,191896.26683579586,230602.01983431273,317256.16582628386,354887.167898227,228107.25249321028,308652.69376623275,239675.83717348307,289222.3696916744,132142.33553974258,113640.56035606631,180082.28181876024,148799.36453080262,255082.10666371707,211074.67817987342,228228.8941370179,161301.4722869145,151158.46307463865,421374.2097498465,168405.77460553477,118723.21794379268,147091.8889760176,181329.61234672347,125393.5090232157,111938.78046584764,174661.11542112604,290626.52914509206,191338.25834693434,228813.10562471466,123520.82324878911,285422.3153177546,97946.43468726335,84766.6745929683,154048.94410968316,96697.53660810739,123895.3818685044,105224.84872490187,101334.00539235379,259101.43693273314,128990.0060093077,230571.74731674223,130035.37574970537,178499.6294485845,245727.80891070105,109195.55870498657,,101042.88180885646,189477.67704387486,179204.05457702465,105729.89725897687
2008-09-01,221633.41895137177,352393.7911088018,187779.76199200665,229517.33075692257,314813.47421654774,352244.1981287939,227302.2015903423,306095.5153935998,232421.4557901559,286290.7633758701,131673.02361883418,113250.85499579088,179922.73828588417,148214.57890151665,252786.9696451438,205483.7555807098,226461.24674803947,160845.53024917954,150143.63575572183,415860.13000080176,168064.9717334749,118329.56748516187,146432.81257505048,179528.42092566958,124958.3476892659,110381.01873757395,173128.44000512167,286539.86973380833,189886.88320337073,226917.6027048875,123062.5897037628,282921.52894599567,97941.26007644297,84345.96964921457,153314.44184132767,96290.14736997867,123544.64899973567,105184.9788630721,101299.0431295478,255860.03248393474,129142.04619737418,230662.55436645763,130053.66869402362,177598.9940267276,243913.82529572243,108962.01286653854,,100816.25705672488,189239.77070952603,178267.4155439049,105759.96576297593
2008-10-01,219731.84354192577,344630.6429159941,183615.7943336439,228211.31960834228,312170.7148182385,350768.53492107085,226665.7637859933,303386.50287494116,225536.1147318906,283517.4297600849,131114.0647478133,112930.9861747037,179719.83648244085,147402.97789813532,250454.44630295935,200578.20707176,224507.73842771957,160380.6912896897,149014.3548889187,412342.146115039,167711.0514202492,117815.56898507597,145829.20872891587,177642.81220236202,124565.04933749295,109033.73454853956,171048.49447253582,282704.96715694066,188298.76488977822,225142.76689570307,122632.93555854633,280297.2945309063,98002.61784506962,,152676.8039216491,95974.07264174141,123079.29330444563,105107.34789413586,101270.84498353813,252570.47761761444,129338.91273923313,230877.3220316971,130023.96206901234,176560.29732212253,241926.4257410377,108631.46215480933,,100545.00295555823,188910.31760156588,177443.3151939847,105778.44112968685
2008-11-01,218153.17144043566,337104.83571950946,179521.32178144014,226779.9132334,309498.31749566324,349545.17006433365,225949.69244726936,300508.7010810057,218095.88989427112,280848.02946019004,130565.63393858419,112634.1623817089,179705.61628141798,146424.20903429526,248198.1820726361,195058.3354529423,222984.4877107504,159796.74184854468,147606.18139494146,409337.6906812708,167331.2155456081,117298.96690574598,145043.7921817059,175912.2682895453,124062.59586806122,107816.29586723402,169099.9606173213,279500.3538904953,186624.46281262382,223526.1016061192,122182.22307488328,277816.6717848046,97974.06981888069,82913.13621766336,152076.6059668689,95762.82304171915,122541.6601709861,105022.43098816794,101041.0973197806,249359.85183328483,129561.93458622752,230942.10132728392,129792.28677627246,175533.58617506098,240259.34668312734,108348.31816720562,,100294.48787817662,188660.99997884905,176809.57998661778,105725.48361856648
2008-12-01,216726.90521215895,329883.7107059374,175606.350894602,225406.21433014504,307099.31083761604,347909.73097724677,225150.85927067837,297872.99098852376,211567.5572226122,278070.6415566508,130058.59726927198,112269.49381395734,179645.00301015272,145449.88866691815,245827.02379695963,189343.19395533748,221409.69213952453,159097.45249119386,145907.68508672912,406576.85504889186,166992.4427831437,116684.68135120864,144235.7412302443,174350.10847815502,123519.46866695369,106380.9007364438,166811.52349901677,276543.78067194915,184853.33929269933,221740.854771049,121716.63778720707,275740.934005169,97870.25591661251,82612.29479379988,151429.7140095619,95619.61054345277,121985.10272347712,104925.42989478544,100796.14502705065,245960.8155563417,129747.81329007792,230911.6710760504,129531.51581859495,174676.13983695966,238620.88035611637,107934.20307326992,,100007.03194969233,188533.93788609965,175918.75733278427,105630.10655118471
2009-01-01,215178.27819815752,323132.68717351183,171924.92970121163,224136.4034464166,305022.05104265694,347298.03869621706,224383.32912231065,295852.87443578703,204976.9662458636,275567.2234200843,129593.4968667815,111930.74576321534,179534.45982819874,144184.33365884237,243763.37704201206,184035.33511188018,220415.67068708423,158327.9731171402,144179.3922045759,404148.8016439478,166830.55465776517,115976.18559872902,143307.2359519183,172876.53707468451,122986.75821428641,104598.49506560071,164344.37681958327,273660.8631423808,182920.8811897036,219544.05869542528,121287.15055464541,273914.1310505781,97724.28203806795,82670.95821530746,150769.9667793281,95396.35436221167,121492.73163447388,104788.94618544925,100452.95274472819,242574.48580780512,129985.49761814649,230728.34736462004,129278.82406539256,174074.48632588433,237284.0660146261,107586.69267847226,135785.061297998,99695.40152341007,188521.6380256485,174861.59872012408,105554.01076143222
